station_name,region,cluster,status,avg_healthiness,avg_healthiness_pct,healthy_seconds,degraded_seconds,unhealthy_seconds,missing_seconds
GEODNET-F8B3B74205E1,EU,eu,healthy,0.994582,99.4582,1817400,0,9900,0
GEODNET-F8B3B7422835,EU,eu,healthy,0.994582,99.4582,1817400,0,9900,0
POKL01POL,EU,eu,healthy,0.994582,99.4582,1817100,600,9600,0
POTU01POL,EU,eu,healthy,0.994582,99.4582,1817100,600,9600,0
SATINFO-CULA,EU,eu,healthy,0.994582,99.4582,1817400,0,9900,0
GEODNET-9CB8B4F099BE,NA,na,healthy,0.994607,99.4607,1797900,300,9600,0
EUREF-TOPP00ITA0,EU,eu,healthy,0.994664,99.4664,1817400,300,9600,0
GEODNET-24DCC3E11509,EU,eu,healthy,0.994664,99.4664,1817400,300,9600,0
SWEPOS-0SEI,EU,eu,healthy,0.994664,99.4664,1817400,300,9600,0
GEODNET-C82E18918E01,NA,na,healthy,0.994690,99.4690,1798200,0,9600,0
GEODNET-C82E1891CFC9,NA,na,healthy,0.994690,99.4690,1798200,0,9600,0
TNAM00USA,NA,na,healthy,0.994690,99.4690,1797900,600,9300,0
EUREF-GENO00ITA,EU,eu,healthy,0.994746,99.4746,1817700,0,9600,0
GEODNET-244CABCE114D,EU,eu,healthy,0.994746,99.4746,1817700,0,9600,0
GEODNET-C82E1891CF8D,EU,eu,healthy,0.994746,99.4746,1817700,0,9600,0
GEODNET-E465B869FFA1,EU,eu,healthy,0.994746,99.4746,1817700,0,9600,0
GEODNET-E465B89FFBB5,NA,na,healthy,0.994773,99.4773,1798200,300,9300,0
LAOD02USA,NA,na,healthy,0.994773,99.4773,1797600,1500,8700,0
EUREF-ASIR00ITA0,EU,eu,healthy,0.994828,99.4828,1817700,300,9300,0
GEODNET-8C4B1477B545,EU,eu,healthy,0.994828,99.4828,1817700,300,9300,0
GEODNET-C05D89AE67A5,EU,eu,healthy,0.994828,99.4828,1817700,300,9300,0
COLM00USA,NA,na,healthy,0.994856,99.4856,1798500,0,9300,0
EUREF-ISRN00ITA0,EU,eu,healthy,0.994911,99.4911,1818000,0,9300,0
GEODNET-F8B3B74159FD,EU,eu,healthy,0.994911,99.4911,1818000,0,9300,0
IABE00USA,NA,na,healthy,0.994939,99.4939,1798500,300,9000,0
GEODNET-A0B7651E13F5,EU,eu,healthy,0.994993,99.4993,1818000,300,9000,0
GEODNET-C82E1891C2C1,EU,eu,healthy,0.994993,99.4993,1818000,300,9000,0
SAPOS-0706,EU,eu,healthy,0.994993,99.4993,1818000,300,9000,0
SAPOS-1708,EU,eu,healthy,0.994993,99.4993,1818000,300,9000,0
CAWD00USA,NA,na,healthy,0.995022,99.5022,1798800,0,9000,0
GEODNET-9CB8B4F22BFE,NA,na,healthy,0.995022,99.5022,1798800,0,9000,0
MSPG00USA,NA,na,healthy,0.995022,99.5022,1798500,600,8700,0
EUREF-IJMU00NLD0,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
EUREF-TREU00ITA0,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
GEODNET-2CBCBB2CA375,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
GEODNET-A0A3B380AD41,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
GEODNET-E465B8A00809,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
PODA01POL,EU,eu,healthy,0.995075,99.5075,1818000,600,8700,0
SATINFO-AUT2,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
SATINFO-CHBL,EU,eu,healthy,0.995075,99.5075,1818000,600,8700,0
SATINFO-MOMO,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
SWEPOS-1SSJ,EU,eu,healthy,0.995075,99.5075,1818300,0,9000,0
GEODNET-A0A3B380BBCD,NA,na,healthy,0.995105,99.5105,1798800,300,8700,0
GEODNET-24DCC3E2A3F9,EU,eu,healthy,0.995157,99.5157,1818300,300,8700,0
POSU01POL,EU,eu,healthy,0.995157,99.5157,1818300,300,8700,0
AUSCORS-GRAC00FRA,EU,eu,healthy,0.995239,99.5239,1818600,0,8700,0
EUREF-LIGN00ITA0,EU,eu,healthy,0.995239,99.5239,1818600,0,8700,0
EUREF-VLIS00NLD,EU,eu,healthy,0.995239,99.5239,1818600,0,8700,0
GEODNET-E465B869EB29,EU,eu,healthy,0.995239,99.5239,1818300,600,8400,0
SATINFO-FEUR,EU,eu,healthy,0.995239,99.5239,1818600,0,8700,0
SATINFO-LAIG,EU,eu,healthy,0.995239,99.5239,1818600,0,8700,0
CHC-SWIFTAG73,AP,ap,healthy,0.995240,99.5240,2665200,1500,12000,0
GEODNET-78421C1F8B1D,NA,na,healthy,0.995270,99.5270,1799100,300,8400,0
POBI01POL,EU,eu,healthy,0.995321,99.5321,1818300,900,8100,0
GEODNET-9CB8B4F099DA,NA,na,healthy,0.995353,99.5353,1799400,0,8400,0
GEODNET-D8BC387F785D,NA,na,healthy,0.995353,99.5353,1799400,0,8400,0
EPOSA-ROET,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
EUREF-VLFR00ITA0,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
GEODNET-24DCC3E109CD,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
GEODNET-9CB8B48CEEF6,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
GEODNET-E831CD2AC3C1,EU,eu,healthy,0.995403,99.5403,1818600,600,8100,0
GEODNET-F8B3B7417499,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
SWEPOS-0SSK,EU,eu,healthy,0.995403,99.5403,1818900,0,8400,0
GEODNET-9CB8B4F20C22,NA,na,healthy,0.995436,99.5436,1799400,300,8100,0
GEODNET-C05D89AE52A9,NA,na,healthy,0.995436,99.5436,1799400,300,8100,0
GEODNET-C82E1891CE5D,NA,na,healthy,0.995436,99.5436,1799400,300,8100,0
GEODNET-9CB8B48C9DB2,EU,eu,healthy,0.995485,99.5485,1818900,300,8100,0
GEODNET-9CB8B4F21C16,EU,eu,healthy,0.995485,99.5485,1818900,300,8100,0
GEODNET-AC1518EFD519,EU,eu,healthy,0.995485,99.5485,1818600,900,7800,0
GEODNET-C05D89AE1E81,EU,eu,healthy,0.995485,99.5485,1818900,300,8100,0
GEODNET-E465B869FCE1,EU,eu,healthy,0.995485,99.5485,1818900,300,8100,0
GEODNET-244CABCE59B9,NA,na,healthy,0.995519,99.5519,1799700,0,8100,0
GEODNET-8C4B1477A089,NA,na,healthy,0.995519,99.5519,1799400,600,7800,0
GEODNET-C82E189182D5,NA,na,healthy,0.995519,99.5519,1799700,0,8100,0
DNSO01DNK,EU,eu,healthy,0.995567,99.5567,1818900,600,7800,0
EPOSA-MIST,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
ERGNSS-GUDI0,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
EUREF-AQUI00ITA,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
EUREF-BSVZ00ITA0,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
GEODNET-30C922A65B61,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
SWEPOS-1KEB,EU,eu,healthy,0.995567,99.5567,1819200,0,8100,0
SIRENT-SNPT,AP,ap,healthy,0.995576,99.5576,2666700,300,11700,0
IDRY00USA,NA,na,healthy,0.995602,99.5602,1799700,300,7800,0
MIAL00USA,NA,na,healthy,0.995602,99.5602,1799700,300,7800,0
GEODNET-34987A6EE325,EU,eu,healthy,0.995649,99.5649,1819200,300,7800,0
GEODNET-9CB8B48C0C92,EU,eu,healthy,0.995649,99.5649,1819200,300,7800,0
GEODNET-C0F535B385C6,EU,eu,healthy,0.995649,99.5649,1818600,1500,7200,0
SATINFO-PAMO,EU,eu,healthy,0.995649,99.5649,1819200,300,7800,0
GEODNET-08D1F9A75569,NA,na,healthy,0.995685,99.5685,1800000,0,7800,0
GEODNET-34987A6EE259,NA,na,healthy,0.995685,99.5685,1800000,0,7800,0
GEODNET-40D95A56E892,NA,na,healthy,0.995685,99.5685,1799700,600,7500,0
GEODNET-A842E3B1C30D,NA,na,healthy,0.995685,99.5685,1800000,0,7800,0
SDRC00USA,NA,na,healthy,0.995685,99.5685,1799700,600,7500,0
EUREF-POPI00ITA0,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
EUREF-SART00ITA,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
GEODNET-14335C5C22B5,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
GEODNET-24DCC3E20B75,EU,eu,healthy,0.995731,99.5731,1819200,600,7500,0
GEODNET-441793DC791D,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
GEODNET-78421C1BE0B1,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
GEODNET-E465B8677E11,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
GRPS01GRC,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
SATINFO-RGNC,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
SWEPOS-0JUO,EU,eu,healthy,0.995731,99.5731,1819500,0,7800,0
SWEPOS-0VID,EU,eu,healthy,0.995731,99.5731,1819200,600,7500,0
GEODNET-AC1518EECAE1,NA,na,healthy,0.995768,99.5768,1800000,300,7500,0
WASE00USA,NA,na,healthy,0.995768,99.5768,1799700,900,7200,0
JPHJ01JPN,AP,ap,healthy,0.995800,99.5800,2667300,300,11100,0
EPOSA-LEOP,EU,eu,healthy,0.995813,99.5813,1819500,300,7500,0
GEODNET-AC1518EE3D25,EU,eu,healthy,0.995813,99.5813,1819500,300,7500,0
SATINFO-CYLM,EU,eu,healthy,0.995813,99.5813,1819500,300,7500,0
GEODNET-24DCC3E20565,NA,na,healthy,0.995851,99.5851,1800000,600,7200,0
GEODNET-78421C1FAD49,NA,na,healthy,0.995851,99.5851,1800300,0,7500,0
GEODNET-C82E1891C439,NA,na,healthy,0.995851,99.5851,1800300,0,7500,0
EPOSA-DALA,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
ERGNSS-ALMZ0,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
EUREF-MAT100ITA0,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
GEODNET-C82E1891A395,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
GEODNET-E465B89DB889,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
POGD01POL,EU,eu,healthy,0.995896,99.5896,1819500,600,7200,0
SWEPOS-0ALE,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
SWEPOS-0JAK,EU,eu,healthy,0.995896,99.5896,1819800,0,7500,0
GEODNET-AC1518EF58ED,EU,eu,healthy,0.995978,99.5978,1819800,300,7200,0
GEODNET-C05D898CD789,EU,eu,healthy,0.995978,99.5978,1819800,300,7200,0
GEODNET-E831CDB83FFD,EU,eu,healthy,0.995978,99.5978,1819800,300,7200,0
GEODNET-08D1F9DB7719,NA,na,healthy,0.996017,99.6017,1800600,0,7200,0
GEODNET-24DCC3E204DD,NA,na,healthy,0.996017,99.6017,1800600,0,7200,0
GEODNET-40D95A56E864,NA,na,healthy,0.996017,99.6017,1800300,600,6900,0
GEODNET-441793DC7A11,NA,na,healthy,0.996017,99.6017,1800000,1200,6600,0
GEODNET-F8B3B7415591,NA,na,healthy,0.996017,99.6017,1800600,0,7200,0
EUREF-RANT00DEU,EU,eu,healthy,0.996060,99.6060,1819800,600,6900,0
GEODNET-08D1F9A5E201,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
GEODNET-8C4B14779F19,EU,eu,healthy,0.996060,99.6060,1819800,600,6900,0
GEODNET-94B555A358F9,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SAPOS-0266,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SWEPOS-0KOR,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SWEPOS-0SNE,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SWEPOS-0STN,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SWEPOS-0ULL,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
SWEPOS-0VAX,EU,eu,healthy,0.996060,99.6060,1820100,0,7200,0
GEODNET-08D1F9DAF5DD,NA,na,healthy,0.996100,99.6100,1800300,900,6600,0
GEODNET-244CABCD323D,NA,na,healthy,0.996100,99.6100,1800600,300,6900,0
GEODNET-24DCC3E21841,NA,na,healthy,0.996100,99.6100,1800600,300,6900,0
GEODNET-38182BF9663D,NA,na,healthy,0.996100,99.6100,1800600,300,6900,0
GEODNET-A0A3B380ACB9,NA,na,healthy,0.996100,99.6100,1800600,300,6900,0
EUREF-ALBA00ESP,EU,eu,healthy,0.996142,99.6142,1820100,300,6900,0
RTKCONNECT-HAVN,EU,eu,healthy,0.996142,99.6142,1820100,300,6900,0
GEODNET-24DCC32BB2A5,NA,na,healthy,0.996183,99.6183,1800900,0,6900,0
GEODNET-A0A3B380B5BD,NA,na,healthy,0.996183,99.6183,1800900,0,6900,0
GEODNET-C82E18919AAD,NA,na,healthy,0.996183,99.6183,1800900,0,6900,0
IAGM00USA,NA,na,healthy,0.996183,99.6183,1800900,0,6900,0
ILRO00USA,NA,na,healthy,0.996183,99.6183,1800900,0,6900,0
CPOS-MOLC,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
ERGNSS-VALC0,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
GEODNET-08D1F9637A51,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
GEODNET-9CB8B4F22C36,EU,eu,healthy,0.996224,99.6224,1819800,1200,6300,0
GEODNET-C82E18918CB5,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
GEODNET-E465B869EB09,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
GEODNET-E465B89DB779,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
SWEPOS-0NUN,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
SWEPOS-1SVA,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
SWEPOS-2OSV,EU,eu,healthy,0.996224,99.6224,1820400,0,6900,0
GEODNET-9CB8B453D6E8,NA,na,healthy,0.996349,99.6349,1800900,600,6300,0
GEODNET-C05D89AE2B99,NA,na,healthy,0.996349,99.6349,1801200,0,6600,0
MNWR00USA,NA,na,healthy,0.996349,99.6349,1801200,0,6600,0
FRSG01FRA,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
GEODNET-24DCC3E10E95,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
GEODNET-A842E3B1CCCD,EU,eu,healthy,0.996388,99.6388,1820400,600,6300,0
GEODNET-C82E1891C399,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
GEODNET-E465B86B54A5,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-0FUR,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-0KAS,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-0NOA,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-0SVI,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-0UPP,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
SWEPOS-1HAD,EU,eu,healthy,0.996388,99.6388,1820700,0,6600,0
GEODNET-34987A6EE51D,NA,na,healthy,0.996432,99.6432,1801200,300,6300,0
GEODNET-C05D89AE9139,NA,na,healthy,0.996432,99.6432,1801200,300,6300,0
GEODNET-E465B8677E09,NA,na,healthy,0.996432,99.6432,1801200,300,6300,0
GEODNET-F8B3B7415599,EU,eu,healthy,0.996470,99.6470,1820700,300,6300,0
SWEPOS-0NOF,EU,eu,healthy,0.996470,99.6470,1820700,300,6300,0
GEODNET-244CABCCE181,NA,na,healthy,0.996515,99.6515,1801500,0,6300,0
GEODNET-C05D898E76C1,NA,na,healthy,0.996515,99.6515,1801500,0,6300,0
ERGNSS-BEJR0,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-9CB8B48CBEA4,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-9CB8B48CEE32,EU,eu,healthy,0.996552,99.6552,1820700,600,6000,0
GEODNET-A0B7651E478D,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-C05D898D9235,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-C82E1891A41D,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-E465B89DB8C9,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-E831CD2D4775,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SAPOS-0722,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0ABI,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0ARA,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0FUN,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0HAM,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0HEM,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0MLA,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0MUF,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0OSM,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0REJ,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0SLI,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0SLU,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0SMA,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
SWEPOS-0SVS,EU,eu,healthy,0.996552,99.6552,1821000,0,6300,0
GEODNET-244CABCE8031,NA,na,healthy,0.996598,99.6598,1801200,900,5700,0
GEODNET-30C922A64BED,NA,na,healthy,0.996598,99.6598,1801500,300,6000,0
GEODNET-30C922A64C91,NA,na,healthy,0.996598,99.6598,1801500,300,6000,0
GEODNET-C82E18919B2D,EU,eu,healthy,0.996634,99.6634,1821000,300,6000,0
SATINFO-QNSN,EU,eu,healthy,0.996634,99.6634,1821000,300,6000,0
SWEPOS-1LAT,EU,eu,healthy,0.996634,99.6634,1821000,300,6000,0
GEODNET-94E6868127DD,NA,na,healthy,0.996681,99.6681,1801500,600,5700,0
GEODNET-9CB8B48C4D34,NA,na,healthy,0.996681,99.6681,1801800,0,6000,0
GEODNET-AC1518EF2AB1,NA,na,healthy,0.996681,99.6681,1801800,0,6000,0
MTHN00USA,NA,na,healthy,0.996681,99.6681,1801500,600,5700,0
NCTC00USA,NA,na,healthy,0.996681,99.6681,1801800,0,6000,0
GEODNET-8C4B1477B39D,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
GEODNET-8C4B14797545,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
GEODNET-A0B7651DE989,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
GEODNET-AC1518EEB9B1,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
GEODNET-E465B8677E15,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SATINFO-DOCX,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0ALF,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0AMM,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0ASE,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0BIE,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0BJO,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0DOR,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0EDS,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0FAL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0FIL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0FRE,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0GAD,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0GEB,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0GRN,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0GRS,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0HED,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0HMS,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0HOT,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0JAM,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0KAL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0KIV,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0LAJ,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0LAK,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0LSE,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0NAT,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0NRA,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0NYL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0ODE,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0ORR,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0OTM,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0OVT,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0PIS,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0RAM,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0RYF,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0SAX,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0SKO,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0SOP,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0STO,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0STS,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0TEG,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0VIB,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0VIN,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0VIT,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-0YTT,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-1HOL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-1IDR,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
SWEPOS-6VIL,EU,eu,healthy,0.996716,99.6716,1821300,0,6000,0
CACS00USA,NA,na,healthy,0.996764,99.6764,1801800,300,5700,0
GEODNET-30C922A64B51,NA,na,healthy,0.996764,99.6764,1801800,300,5700,0
GEODNET-9CB8B48CEEEA,EU,eu,healthy,0.996799,99.6799,1821300,300,5700,0
GEODNET-24DCC3E20965,NA,na,healthy,0.996847,99.6847,1801800,600,5400,0
GEODNET-40D95A56A4CA,NA,na,healthy,0.996847,99.6847,1802100,0,5700,0
GEODNET-40D95A56E8FA,NA,na,healthy,0.996847,99.6847,1802100,0,5700,0
GEODNET-AC1518EF6E61,NA,na,healthy,0.996847,99.6847,1802100,0,5700,0
GEODNET-08D1F96380AD,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
GEODNET-08D1F9A7849D,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
GEODNET-30C922A6662D,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
GEODNET-5C013B972695,EU,eu,healthy,0.996881,99.6881,1821300,600,5400,0
GEODNET-9CB8B4F00E4E,EU,eu,healthy,0.996881,99.6881,1821300,600,5400,0
GEODNET-E465B86A06DD,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SAPOS-0773,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SATINFO-PEY2,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SATINFO-STF2,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0ALI,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0ATV,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0BEF,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0GRA,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0HDA,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0HRO,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0HSA,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0HYB,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0JAR,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0JUN,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0KRA,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0MOC,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0MOR,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0MRJ,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0SAN,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0SOR,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0STL,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0VAG,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-0VSL,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-1LYC,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
SWEPOS-1ROF,EU,eu,healthy,0.996881,99.6881,1821600,0,5700,0
GEODNET-2CBCBB2CA501,NA,na,healthy,0.996930,99.6930,1802100,300,5400,0
GEODNET-C05D898CE40D,NA,na,healthy,0.996930,99.6930,1802100,300,5400,0
GEODNET-C82E1891A471,NA,na,healthy,0.996930,99.6930,1802100,300,5400,0
GEODNET-C82E1891C1F9,NA,na,healthy,0.996930,99.6930,1802100,300,5400,0
GEODNET-40D95A56E7E8,EU,eu,healthy,0.996963,99.6963,1821600,300,5400,0
GEODNET-24DCC3E20CCD,NA,na,healthy,0.997013,99.7013,1802400,0,5400,0
GEODNET-C82E18918F45,NA,na,healthy,0.997013,99.7013,1802400,0,5400,0
GEODNET-C82E1891C44D,NA,na,healthy,0.997013,99.7013,1802400,0,5400,0
TNAC00USA,NA,na,healthy,0.997013,99.7013,1802100,600,5100,0
ERGNSS-RODI0,EU,eu,healthy,0.997045,99.7045,1821900,0,5400,0
ERGNSS-TAR20,EU,eu,healthy,0.997045,99.7045,1821900,0,5400,0
GEODNET-8C4B1477B975,EU,eu,healthy,0.997045,99.7045,1821900,0,5400,0
GEODNET-94B555A535E1,EU,eu,healthy,0.997045,99.7045,1821900,0,5400,0
